name,all,cur_select_size,cur_size_ratio,effect_len,mop,i,model_name,data_name,pair_name
Random,0.028349995613098145,1000,0.025,837,CR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.035125017166137695,1000,0.025,595,CR,0,resNet20,fashion,fashion_resNet20
LSA,0.021475017070770264,1000,0.025,969,CR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.033375024795532234,2000,0.05,1210,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.04559999704360962,2000,0.05,1361,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.034399986267089844,2000,0.05,1197,CR,0,resNet20,fashion,fashion_resNet20
CES,0.030950009822845462,2000,0.05,1655,CR,0,resNet20,fashion,fashion_resNet20
Gini,0.04145002365112305,2000,0.05,1207,CR,0,resNet20,fashion,fashion_resNet20
Random,0.0417250394821167,2000,0.05,1656,CR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.032424986362457275,2000,0.05,1244,CR,0,resNet20,fashion,fashion_resNet20
LSA,0.03457498550415039,2000,0.05,1794,CR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.05695003271102905,3000,0.075,1859,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05570000410079956,3000,0.075,2063,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.05035001039505005,3000,0.075,1866,CR,0,resNet20,fashion,fashion_resNet20
CES,0.03712499141693115,3000,0.075,2479,CR,0,resNet20,fashion,fashion_resNet20
Gini,0.038125038146972656,3000,0.075,1845,CR,0,resNet20,fashion,fashion_resNet20
Random,0.041400015354156494,3000,0.075,2492,CR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.04512500762939453,3000,0.075,1887,CR,0,resNet20,fashion,fashion_resNet20
LSA,0.03415000438690185,3000,0.075,2518,CR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.061675012111663825,4000,0.1,2488,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC,0.05567502975463867,4000,0.1,2797,CR,0,resNet20,fashion,fashion_resNet20
DeepDAC_2,0.055450022220611565,4000,0.1,2561,CR,0,resNet20,fashion,fashion_resNet20
CES,0.044274985790252686,4000,0.1,3310,CR,0,resNet20,fashion,fashion_resNet20
Gini,0.047250032424926765,4000,0.1,2491,CR,0,resNet20,fashion,fashion_resNet20
Random,0.03637498617172241,4000,0.1,3338,CR,0,resNet20,fashion,fashion_resNet20
MAX_P,0.043950021266937256,4000,0.1,2547,CR,0,resNet20,fashion,fashion_resNet20
LSA,0.029250025749206543,4000,0.1,3251,CR,0,resNet20,fashion,fashion_resNet20
NAC,0.014450013637542725,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
TKNC,0.008974969387054443,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
NBC,0.005874991416931152,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
SNAC,-0.011375010013580322,1000,0.025,1000,ORI,0,resNet20,fashion,fashion_resNet20
NAC,0.036199986934661865,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
TKNC,0.028400003910064694,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
NBC,0.02932500839233398,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
SNAC,0.02142500877380371,2000,0.05,2000,ORI,0,resNet20,fashion,fashion_resNet20
NAC,0.032374978065490716,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
TKNC,0.02669996023178101,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
NBC,0.02652496099472046,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
SNAC,0.040250003337860114,3000,0.075,3000,ORI,0,resNet20,fashion,fashion_resNet20
NAC,0.040974974632263184,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
TKNC,0.035149991512298584,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
NBC,0.0403749942779541,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
SNAC,0.034949958324432366,4000,0.1,4000,ORI,0,resNet20,fashion,fashion_resNet20
NAC,-0.006449997425079346,1000,0.025,823,RG,0,resNet20,fashion,fashion_resNet20
TKNC,-0.0042000412940979,1000,0.025,827,RG,0,resNet20,fashion,fashion_resNet20
NBC,0.003600001335144043,1000,0.025,788,RG,0,resNet20,fashion,fashion_resNet20
SNAC,0.015224993228912354,1000,0.025,783,RG,0,resNet20,fashion,fashion_resNet20
NAC,0.01917499303817749,2000,0.05,1677,RG,0,resNet20,fashion,fashion_resNet20
TKNC,0.03262495994567871,2000,0.05,1678,RG,0,resNet20,fashion,fashion_resNet20
NBC,0.02777498960494995,2000,0.05,1627,RG,0,resNet20,fashion,fashion_resNet20
SNAC,0.022300004959106445,2000,0.05,1619,RG,0,resNet20,fashion,fashion_resNet20
NAC,0.026274979114532467,3000,0.075,2525,RG,0,resNet20,fashion,fashion_resNet20
TKNC,0.013049960136413574,3000,0.075,2512,RG,0,resNet20,fashion,fashion_resNet20
NBC,0.02217501401901245,3000,0.075,2464,RG,0,resNet20,fashion,fashion_resNet20
SNAC,0.02002495527267456,3000,0.075,2456,RG,0,resNet20,fashion,fashion_resNet20
NAC,0.02614998817443848,4000,0.1,3358,RG,0,resNet20,fashion,fashion_resNet20
TKNC,0.0274999737739563,4000,0.1,3355,RG,0,resNet20,fashion,fashion_resNet20
NBC,0.02372497320175171,4000,0.1,3294,RG,0,resNet20,fashion,fashion_resNet20
SNAC,0.026899993419647217,4000,0.1,3301,RG,0,resNet20,fashion,fashion_resNet20
NAC,0.0030499696731567387,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
TKNC,0.009674966335296629,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
NBC,0.02284997701644897,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
SNAC,0.025824964046478268,1000,0.025,1000,RP,0,resNet20,fashion,fashion_resNet20
NAC,0.01849997043609619,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
TKNC,-0.001600027084350586,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
NBC,0.03502500057220459,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
SNAC,0.007749974727630615,2000,0.05,2000,RP,0,resNet20,fashion,fashion_resNet20
NAC,0.029474973678588867,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
TKNC,0.021999955177307132,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
NBC,0.032649993896484375,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
SNAC,0.03029996156692505,3000,0.075,3000,RP,0,resNet20,fashion,fashion_resNet20
NAC,0.020949959754943848,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
TKNC,0.017349958419799805,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
NBC,0.04114997386932373,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
SNAC,0.030824959278106686,4000,0.1,4000,RP,0,resNet20,fashion,fashion_resNet20
NAC,0.0006999969482421875,1000,0.025,854,IR,0,resNet20,fashion,fashion_resNet20
TKNC,0.014174997806549072,1000,0.025,836,IR,0,resNet20,fashion,fashion_resNet20
NBC,0.01819998025894165,1000,0.025,862,IR,0,resNet20,fashion,fashion_resNet20
SNAC,0.0067999958992004395,1000,0.025,840,IR,0,resNet20,fashion,fashion_resNet20
NAC,0.01917499303817749,2000,0.05,1707,IR,0,resNet20,fashion,fashion_resNet20
TKNC,0.029424965381622318,2000,0.05,1686,IR,0,resNet20,fashion,fashion_resNet20
NBC,0.020074963569641117,2000,0.05,1705,IR,0,resNet20,fashion,fashion_resNet20
SNAC,0.013799965381622314,2000,0.05,1668,IR,0,resNet20,fashion,fashion_resNet20
NAC,0.0012750029563903806,3000,0.075,2554,IR,0,resNet20,fashion,fashion_resNet20
TKNC,0.028050005435943604,3000,0.075,2520,IR,0,resNet20,fashion,fashion_resNet20
NBC,0.02969998121261597,3000,0.075,2539,IR,0,resNet20,fashion,fashion_resNet20
SNAC,0.0187000036239624,3000,0.075,2505,IR,0,resNet20,fashion,fashion_resNet20
NAC,0.036199986934661865,4000,0.1,3386,IR,0,resNet20,fashion,fashion_resNet20
TKNC,0.03334999084472656,4000,0.1,3363,IR,0,resNet20,fashion,fashion_resNet20
NBC,0.038549959659576416,4000,0.1,3365,IR,0,resNet20,fashion,fashion_resNet20
SNAC,0.020974993705749508,4000,0.1,3346,IR,0,resNet20,fashion,fashion_resNet20
NAC,0.00802499055862427,1000,0.025,849,CR,0,resNet20,fashion,fashion_resNet20
TKNC,0.015325009822845459,1000,0.025,820,CR,0,resNet20,fashion,fashion_resNet20
NBC,0.0008249878883361816,1000,0.025,841,CR,0,resNet20,fashion,fashion_resNet20
SNAC,0.02499997615814209,1000,0.025,831,CR,0,resNet20,fashion,fashion_resNet20
NAC,0.025924980640411373,2000,0.05,1703,CR,0,resNet20,fashion,fashion_resNet20
TKNC,0.025574982166290283,2000,0.05,1670,CR,0,resNet20,fashion,fashion_resNet20
NBC,0.014750003814697266,2000,0.05,1684,CR,0,resNet20,fashion,fashion_resNet20
SNAC,0.006675004959106445,2000,0.05,1660,CR,0,resNet20,fashion,fashion_resNet20
NAC,0.031599998474121094,3000,0.075,2550,CR,0,resNet20,fashion,fashion_resNet20
TKNC,0.025274991989135742,3000,0.075,2505,CR,0,resNet20,fashion,fashion_resNet20
NBC,0.01594996452331543,3000,0.075,2519,CR,0,resNet20,fashion,fashion_resNet20
SNAC,0.0216749906539917,3000,0.075,2498,CR,0,resNet20,fashion,fashion_resNet20
NAC,0.041024982929229736,4000,0.1,3382,CR,0,resNet20,fashion,fashion_resNet20
TKNC,0.016099989414215088,4000,0.1,3348,CR,0,resNet20,fashion,fashion_resNet20
NBC,0.03657495975494385,4000,0.1,3346,CR,0,resNet20,fashion,fashion_resNet20
SNAC,0.04772496223449707,4000,0.1,3337,CR,0,resNet20,fashion,fashion_resNet20
DeepDiv,0.025025010108947757,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.023774981498718258,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.027899980545043945,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
CES,0.017650008201599118,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
Gini,0.0252000093460083,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
Random,0.017875015735626217,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
MAX_P,0.0254250168800354,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
LSA,0.019574999809265137,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.03404998779296875,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.03229999542236328,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.03425002098083496,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
CES,0.026324987411499023,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
Gini,0.03479999303817749,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
Random,0.023050010204315186,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
MAX_P,0.03584998846054077,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
LSA,0.02607500553131104,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.0410500168800354,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.03757500648498535,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.03970003128051758,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
CES,0.030525028705596924,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
Gini,0.03952503204345703,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
Random,0.028025031089782715,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
MAX_P,0.04100000858306885,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
LSA,0.02864998579025269,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.04247498512268066,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.044475018978118896,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.04659998416900635,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
CES,0.03667497634887695,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
Gini,0.04580003023147583,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
Random,0.03165000677108765,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
MAX_P,0.044000029563903816,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
LSA,0.032575011253356934,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
DeepDiv,-0.003650009632110596,1000,0.025,690,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.02777498960494995,1000,0.025,827,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.02380001544952393,1000,0.025,679,RG,0,vgg16,cifar,cifar_vgg16
CES,0.0188249945640564,1000,0.025,792,RG,0,vgg16,cifar,cifar_vgg16
Gini,0.01962500810623169,1000,0.025,360,RG,0,vgg16,cifar,cifar_vgg16
Random,0.01872497797012329,1000,0.025,843,RG,0,vgg16,cifar,cifar_vgg16
MAX_P,0.017774999141693115,1000,0.025,398,RG,0,vgg16,cifar,cifar_vgg16
LSA,0.006699979305267334,1000,0.025,1,RG,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.02824997901916504,2000,0.05,1409,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.030775010585784912,2000,0.05,1664,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.02702498435974121,2000,0.05,1234,RG,0,vgg16,cifar,cifar_vgg16
CES,0.021700024604797363,2000,0.05,1602,RG,0,vgg16,cifar,cifar_vgg16
Gini,0.023074984550476074,2000,0.05,767,RG,0,vgg16,cifar,cifar_vgg16
Random,0.02319997549057007,2000,0.05,1667,RG,0,vgg16,cifar,cifar_vgg16
MAX_P,0.023975014686584476,2000,0.05,965,RG,0,vgg16,cifar,cifar_vgg16
LSA,0.006550014019012451,2000,0.05,3,RG,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.03427499532699585,3000,0.075,2126,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.03675001859664917,3000,0.075,2402,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.03472501039505005,3000,0.075,1936,RG,0,vgg16,cifar,cifar_vgg16
CES,0.027350008487701416,3000,0.075,2398,RG,0,vgg16,cifar,cifar_vgg16
Gini,0.029025018215179443,3000,0.075,1244,RG,0,vgg16,cifar,cifar_vgg16
Random,0.026000022888183597,3000,0.075,2484,RG,0,vgg16,cifar,cifar_vgg16
MAX_P,0.030674993991851807,3000,0.075,1582,RG,0,vgg16,cifar,cifar_vgg16
LSA,0.012475013732910156,3000,0.075,105,RG,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.036575019359588616,4000,0.1,2827,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.041774988174438484,4000,0.1,3126,RG,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.039974987506866455,4000,0.1,2666,RG,0,vgg16,cifar,cifar_vgg16
CES,0.030875027179718018,4000,0.1,3189,RG,0,vgg16,cifar,cifar_vgg16
Gini,0.0343250036239624,4000,0.1,1925,RG,0,vgg16,cifar,cifar_vgg16
Random,0.029075026512146,4000,0.1,3301,RG,0,vgg16,cifar,cifar_vgg16
MAX_P,0.0345500111579895,4000,0.1,2130,RG,0,vgg16,cifar,cifar_vgg16
LSA,0.014299988746643066,4000,0.1,210,RG,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.025475025177001957,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.024250030517578125,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.028325021266937256,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
CES,0.018800020217895508,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
Gini,0.018925011157989502,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
Random,0.0192750096321106,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
MAX_P,0.021499991416931152,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
LSA,0.018150031566619877,1000,0.025,1000,RP,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.033424973487854004,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.0340999960899353,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.03395003080368042,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
CES,0.026050031185150143,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
Gini,0.03277498483657837,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
Random,0.024950027465820312,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
MAX_P,0.030950009822845462,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
LSA,0.023750007152557373,2000,0.05,2000,RP,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.038900017738342285,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.038524985313415534,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.03974997997283936,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
CES,0.030075013637542725,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
Gini,0.036625027656555176,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
Random,0.026449978351593014,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
MAX_P,0.03710001707077026,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
LSA,0.028424978256225582,3000,0.075,3000,RP,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.044749975204467766,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.04294997453689575,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.0440250039100647,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
CES,0.03350001573562622,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
Gini,0.043200016021728516,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
Random,0.032500028610229485,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
MAX_P,0.04187500476837158,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
LSA,0.030875027179718018,4000,0.1,4000,RP,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.02092498540878296,1000,0.025,654,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.022825002670288086,1000,0.025,674,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.021000027656555176,1000,0.025,574,IR,0,vgg16,cifar,cifar_vgg16
CES,0.01665002107620239,1000,0.025,806,IR,0,vgg16,cifar,cifar_vgg16
Gini,0.020574986934661862,1000,0.025,602,IR,0,vgg16,cifar,cifar_vgg16
Random,0.02032500505447388,1000,0.025,844,IR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.02090001106262207,1000,0.025,620,IR,0,vgg16,cifar,cifar_vgg16
LSA,0.016250014305114746,1000,0.025,522,IR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.02995002269744873,2000,0.05,1362,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.03119999170303345,2000,0.05,1373,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.02807497978210449,2000,0.05,1175,IR,0,vgg16,cifar,cifar_vgg16
CES,0.022050023078918457,2000,0.05,1604,IR,0,vgg16,cifar,cifar_vgg16
Gini,0.02810001373291016,2000,0.05,1213,IR,0,vgg16,cifar,cifar_vgg16
Random,0.025150001049041748,2000,0.05,1675,IR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.028275012969970707,2000,0.05,1314,IR,0,vgg16,cifar,cifar_vgg16
LSA,0.019599974155426025,2000,0.05,943,IR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.03554999828338623,3000,0.075,2082,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.03504997491836548,3000,0.075,2060,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.032875001430511475,3000,0.075,1820,IR,0,vgg16,cifar,cifar_vgg16
CES,0.026000022888183597,3000,0.075,2414,IR,0,vgg16,cifar,cifar_vgg16
Gini,0.03502500057220459,3000,0.075,1944,IR,0,vgg16,cifar,cifar_vgg16
Random,0.028275012969970707,3000,0.075,2507,IR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.033249974250793464,3000,0.075,2000,IR,0,vgg16,cifar,cifar_vgg16
LSA,0.02265000343322754,3000,0.075,1326,IR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.03887498378753662,4000,0.1,2767,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.04110002517700195,4000,0.1,2752,IR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.037174999713897705,4000,0.1,2477,IR,0,vgg16,cifar,cifar_vgg16
CES,0.030499994754791263,4000,0.1,3204,IR,0,vgg16,cifar,cifar_vgg16
Gini,0.03909999132156372,4000,0.1,2648,IR,0,vgg16,cifar,cifar_vgg16
Random,0.030700027942657467,4000,0.1,3343,IR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.03850001096725464,4000,0.1,2671,IR,0,vgg16,cifar,cifar_vgg16
LSA,0.024425029754638672,4000,0.1,1725,IR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.024075031280517575,1000,0.025,799,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.02517497539520264,1000,0.025,968,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.026024997234344482,1000,0.025,963,CR,0,vgg16,cifar,cifar_vgg16
CES,0.0187000036239624,1000,0.025,798,CR,0,vgg16,cifar,cifar_vgg16
Gini,0.02317500114440918,1000,0.025,749,CR,0,vgg16,cifar,cifar_vgg16
Random,0.016624987125396732,1000,0.025,819,CR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.022149980068206787,1000,0.025,741,CR,0,vgg16,cifar,cifar_vgg16
LSA,0.019975006580352783,1000,0.025,665,CR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.032124996185302734,2000,0.05,1574,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.034825026988983154,2000,0.05,1938,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.0343250036239624,2000,0.05,1925,CR,0,vgg16,cifar,cifar_vgg16
CES,0.02544999122619629,2000,0.05,1588,CR,0,vgg16,cifar,cifar_vgg16
Gini,0.028275012969970707,2000,0.05,1472,CR,0,vgg16,cifar,cifar_vgg16
Random,0.021574974060058597,2000,0.05,1642,CR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.029825031757354736,2000,0.05,1427,CR,0,vgg16,cifar,cifar_vgg16
LSA,0.01992499828338623,2000,0.05,1039,CR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.03642499446868897,3000,0.075,2372,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.039974987506866455,3000,0.075,2909,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.0407249927520752,3000,0.075,2896,CR,0,vgg16,cifar,cifar_vgg16
CES,0.02820003032684326,3000,0.075,2382,CR,0,vgg16,cifar,cifar_vgg16
Gini,0.03457498550415039,3000,0.075,2148,CR,0,vgg16,cifar,cifar_vgg16
Random,-0.007224977016448975,3000,0.075,2481,CR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.03647500276565552,3000,0.075,2144,CR,0,vgg16,cifar,cifar_vgg16
LSA,0.021775007247924805,3000,0.075,1372,CR,0,vgg16,cifar,cifar_vgg16
DeepDiv,0.04255002737045288,4000,0.1,3136,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC,0.02544999122619629,4000,0.1,3892,CR,0,vgg16,cifar,cifar_vgg16
DeepDAC_2,0.04430001974105835,4000,0.1,3866,CR,0,vgg16,cifar,cifar_vgg16
CES,0.030224978923797607,4000,0.1,3196,CR,0,vgg16,cifar,cifar_vgg16
Gini,0.04062497615814209,4000,0.1,2853,CR,0,vgg16,cifar,cifar_vgg16
Random,0.02932500839233398,4000,0.1,3311,CR,0,vgg16,cifar,cifar_vgg16
MAX_P,0.03827500343322754,4000,0.1,2844,CR,0,vgg16,cifar,cifar_vgg16
LSA,0.023374974727630612,4000,0.1,1693,CR,0,vgg16,cifar,cifar_vgg16
NAC,0.01994997262954712,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
TKNC,0.016174972057342533,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
NBC,0.01637500524520874,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
SNAC,0.01604998111724854,1000,0.025,1000,ORI,0,vgg16,cifar,cifar_vgg16
NAC,0.022149980068206787,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
TKNC,0.02507495880126953,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
NBC,0.02297496795654297,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
SNAC,0.022349953651428226,2000,0.05,2000,ORI,0,vgg16,cifar,cifar_vgg16
NAC,0.02447497844696045,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
TKNC,0.030249953269958493,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
NBC,0.029124975204467773,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
SNAC,0.028199970722198486,3000,0.075,3000,ORI,0,vgg16,cifar,cifar_vgg16
NAC,0.0305749773979187,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
TKNC,0.03139996528625488,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
NBC,0.03139996528625488,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
SNAC,0.032974958419799805,4000,0.1,4000,ORI,0,vgg16,cifar,cifar_vgg16
NAC,0.014524996280670166,1000,0.025,852,RG,0,vgg16,cifar,cifar_vgg16
TKNC,0.017924964427947998,1000,0.025,971,RG,0,vgg16,cifar,cifar_vgg16
NBC,0.017274975776672363,1000,0.025,841,RG,0,vgg16,cifar,cifar_vgg16
SNAC,0.01644998788833618,1000,0.025,862,RG,0,vgg16,cifar,cifar_vgg16
NAC,0.018024981021881104,2000,0.05,1714,RG,0,vgg16,cifar,cifar_vgg16
TKNC,0.02432495355606079,2000,0.05,1815,RG,0,vgg16,cifar,cifar_vgg16
NBC,0.02024996280670166,2000,0.05,1682,RG,0,vgg16,cifar,cifar_vgg16
SNAC,0.019999980926513672,2000,0.05,1686,RG,0,vgg16,cifar,cifar_vgg16
NAC,0.026849985122680664,3000,0.075,2559,RG,0,vgg16,cifar,cifar_vgg16
TKNC,0.03002500534057617,3000,0.075,2665,RG,0,vgg16,cifar,cifar_vgg16
NBC,0.02734994888305664,3000,0.075,2518,RG,0,vgg16,cifar,cifar_vgg16
SNAC,0.026049971580505368,3000,0.075,2519,RG,0,vgg16,cifar,cifar_vgg16
NAC,0.02927500009536743,4000,0.1,3397,RG,0,vgg16,cifar,cifar_vgg16
